OTUID	PL_1	PL_10	PL_11	PL_12	PL_13	PL_15	PL_16	PL_17	PL_18	PL_19	PL_2	PL_20	PL_21	PL_22	PL_24	PL_3	PL_4	PL_5	PL_6	PL_7	PL_8	PL_9	SUB_1	SUB_10	SUB_11	SUB_12	SUB_13	SUB_15	SUB_16	SUB_17	SUB_18	SUB_19	SUB_2	SUB_20	SUB_21	SUB_22	SUB_24	SUB_3	SUB_4	SUB_5	SUB_6	SUB_7	SUB_8	SUB_9	SUR_1	SUR_10	SUR_11	SUR_12	SUR_13	SUR_15	SUR_16	SUR_17	SUR_18	SUR_19	SUR_2	SUR_20	SUR_21	SUR_22	SUR_24	SUR_3	SUR_4	SUR_5	SUR_6	SUR_7	SUR_8	SUR_9
ASV_2981	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	3	1	2	0	0	0	0	0	0	3	0	0	0	0	1	3	0	3	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_4085	0	0	0	1	0	0	0	0	0	0	0	0	1	1	11	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	1	3	0	1	5	0	1	0	0	0	3	0	0	4	1	0	3	1	0	3	0
ASV_4475	3	1	3	0	1	0	2	2	0	0	0	3	1	0	0	1	0	0	0	1	0	2	3	1	0	0	0	3	0	2	5	0	1	1	2	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0
ASV_2181	0	0	0	0	0	5	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2241	1	0	11	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	1	0	3	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
ASV_2262	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	9	0	2	0	0	0	0	2	1	0	0	1	9	0	0	0	2	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_2269	0	1	2	0	0	0	1	0	1	1	0	2	4	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	6	1	0	1	6	1	0	0	0	1	0	1	0	0
ASV_2295	0	0	0	2	0	0	2	0	0	2	0	2	50	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2304	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	2	5	1	0	0	0	2	1	2	1	2	4	0	0	2	1	4	0	0
ASV_2332	0	5	0	4	1	0	6	0	0	0	0	0	0	0	0	0	0	2	1	1	7	7	1	0	0	0	0	3	0	5	0	0	2	0	0	0	0	3	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2342	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	2	0	0	0	0	1	1	2	0	11	0	0	0	6	1	0	0	10	0	0	0	0	0	0	0	0	0
ASV_2384	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	16	3	0	0	1	0	0	0	1	0	7	0	1	0	0	2	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ASV_2386	2	0	0	3	2	0	1	4	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	1	5	0	0	2	5	1	0	0	0	1	0	0	0	0	0	1	2	1	0	1	3	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0
ASV_2407	1	0	1	0	0	0	1	0	8	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	3	1	1	0	2	0	3	2	0	2	1	0	3	0	0	3	0	0	1	2	0	1
ASV_2477	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	8	0	3	0	1	0	2	2	2	0	2	0	0	0	3	1	0
ASV_2485	1	0	0	2	0	0	0	0	0	0	0	2	2	0	1	2	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	6	2	2	0	4	3	3	0	0	5	1	0	0	0	2	1	0	6	0	0	1	0
ASV_2496	0	0	2	0	4	0	4	1	0	1	0	3	0	0	7	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	7	0	0	0	0	0	1	0
ASV_2516	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	1	1	1	0	0	2	2	2	1	1	0	0	1	0	2	0	0	1	2	4	4	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	1	0	0	0
ASV_2570	0	0	0	0	0	0	1	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	5	11	0	0	0	0	0	0	0
ASV_2702	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	4	0	1	0	0	0	1	0	0	4	0	0	4	2	0
ASV_2796	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	18	0	9	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0
ASV_3112	1	0	0	0	0	0	0	0	0	2	0	1	20	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	8	0	0	0	3	0	0	0	1	2	0	0	2	0	1	1	1	0	0	2	2	0
ASV_3136	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	1	1	0	0	1	0	2	0	5	4	1	1	0	1	0	0	0	3	0	0	1	2	1	1	2	2	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	1	2	1	0	1
ASV_3841	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	3	1	7	0	2	1	1	0	0	0	0	1	2	1	0	2	1	1	0	1	2	0	1	0	0	0	0	0	0	0	1	1	1
ASV_2100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0
ASV_2118	0	1	4	0	0	0	0	0	17	0	1	0	3	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_2160	2	5	0	0	0	0	1	1	0	0	0	0	0	0	0	4	6	14	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	1	0	0	2	0	0	0	12	0	0	1	0	1	0	1	0	0
ASV_2223	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	15	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2310	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0	1	2	3	5	1	1	3	4	0	0	0	1	0	0	0	0
ASV_2312	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	3	7	0	0	2	0	0	0	3	0	0	2	2	2	0	0	1	0	0	1	4	0	0	0	1	3	0	0	0	0	0	1	0	0	1	3	0	0	0	0
ASV_2314	0	0	1	0	0	0	0	0	0	0	0	5	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	2	0	0	0	2	0	0	1	0	0	0	1	2	2	1	1	0	1	1	1	0	1	2	2	1	1	1	0	0	0	0	1
ASV_2317	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	3	3	1	1	0	0	0	0	1	0	0	1	2	6	0	3	1	0	2	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_2351	0	1	1	2	7	0	0	0	18	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	6	1	0	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2387	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	5	1	1	1	1	1	0	3	0	1	2
ASV_2433	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	8	4	2	0	3	0	0	1	2	0	0	0	6	0	0	1	7	2	0
ASV_2448	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	8	9	4	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV_2454	1	0	3	0	3	0	1	1	0	1	0	2	2	1	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	6	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	1
ASV_2467	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2	0	3	2	0	8	3	1	0	0	0	2	0	1
ASV_2480	1	1	6	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	5	3	0	4	2	0	0	2	0	0	5	0	2	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_2543	0	0	0	1	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0
ASV_2679	0	1	2	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	14	0	2	3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_2706	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	1	2	0	0	1	0	0	0	0	5	0	0	3	3	0	1	0	0	0
ASV_2787	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	0	0	0	1	0	0	0	3	1	0	2	0	3	0	0	3	4	0	0	1	0	0	0	0	1	2	0	0	0	2	1
ASV_2798	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	5	0	1	0	0	0	3	2	1	0	18	0	0	0	0	1	0	0	0	0
ASV_2816	2	3	1	0	1	0	0	0	0	1	0	1	0	0	0	9	2	2	2	0	2	0	1	0	0	0	0	2	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3007	0	0	0	0	0	0	1	0	0	0	0	0	0	1	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0
ASV_3159	5	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	2	1	3	0	2	0	0	6	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1
ASV_3168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	1	0	0	0	4	0	0	0	0	1	0	2	3	4	4	4
ASV_3332	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	4	0	0	0	0	0	8	0	0	0	0	4	0	0	0	3	0
ASV_3444	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	4	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	2	0	0	1	0	2	2	3	1	1	0	0	0	3	3	0	0	2	1	0	0	1	1	2	3
ASV_3636	1	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	0	1	11	1	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	2
ASV_2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_2319	0	0	0	6	0	0	0	1	0	4	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	34	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2323	0	0	0	0	0	6	2	0	8	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	1	0	0	0	0	0	0	0
ASV_2339	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	7	0	1	10	0	1	0	0	1	0	0	8	2	0	1	0	0	0	4	0
ASV_2374	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	4	6	0	1	0	2	1	0	0	0	0	0	0	4	1	2	1	1	1	2
ASV_2375	0	2	1	3	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	3	0	2	0	1	1	2	1	0	1	0	0	3	0	3	0	0	2	0	1	0	0	2	1	2	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_2421	0	0	1	0	0	0	11	1	0	0	0	4	1	2	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	1	3	0	2	0	1	1	0	2	2	0	1	0	1	1	0	2	0	0	1	1	1
ASV_2441	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	10	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2442	0	2	1	9	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	0	2	11	4	0	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21	0	0	3	0	0
ASV_2465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	2	1	5	1	2	0	3	1	3	2	0	0	3	1	2	3	2	0	0
ASV_2487	0	1	5	0	1	0	0	0	0	7	1	0	0	0	0	6	0	1	0	0	1	1	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2533	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	7	0	1	0	1	0	0	0	0	0	0	0	0	0	5	0	2	0	1	8	4	0	1	0	1	0	0	0	0	1	0	0	2	0	0
ASV_2540	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	2	0	1	1	0	7	0	6	1	0	0	2	2	7	1	0	1	3
ASV_2542	0	0	0	4	2	0	4	13	4	5	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2579	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	37	0	0	0	5	0	0	0	0	0	0	0	0	0
ASV_2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	1	0	0	0	0	2	0	0	3	6	3	0	0	0	2	0	0	1	3	0	0	4	0	0	0	0	0	1	0	0	0	1	5
ASV_2599	0	2	0	6	4	0	0	6	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	2	1	4	0	0	2	2	0	0	0	3	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
ASV_2681	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	5	3	0	0	0	2	0	6	0	0	0	4	0	0	1	0
ASV_2956	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	1	0	0	0	0	0	2	0	0	2	0	1	0	1	0	0	2	0	7	6	0	0	0	0	0	0	1
ASV_3000	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	3	1	0	0	4	1	0	2	2	0	2	0	3	6	0	1	0	0
ASV_2243	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	8	2	0	0	4	1	4	0	2	0	1	0	1	0	0	3	0	0	0	0	1	2	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2318	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	8	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5
ASV_2346	0	0	0	0	1	0	0	0	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	3	0	1	3	0	0	0	0
ASV_2356	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	6	2	2	0	1	0	0	0	0	2	0	0	4	0	0	0	0	3	0	0	5	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_2362	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	1	0	0	0	0	0	0	0	0	2	0	0	2	3	1	0	0	1	1	1	0	1	0	1	0	3	1	0	1	2
ASV_2378	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	4	0	0	0	1	1	0	0	6	0	0	0	0	5	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_2436	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	4	0	1	1	2	0	0	4	2	0	0	0	0	1	0	0	0	1	0	0	8	0	1	0	1	0	1	1	1	0	1	0	0	1	2	1	0	0	0	0
ASV_2440	0	4	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	1	0	3	0	0	0	2	0	2	0	0	0	0	0	0	3	1	0	4	4	0	0	1	0	2	0	0	4	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ASV_2462	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	1	1	3	0	0	0	0	0	1	2	1	10	2	3	1	0	1	1	1	1	1	0	3	0	1	0	0	0	0	0	1	0	0	1
ASV_2552	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	6	0	0	1	1	0	0	1	1	1	2	0	0	0	0	1	0	1	5	0	2	2
ASV_2595	0	2	5	1	9	0	2	1	0	0	0	1	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	2	2	1	0	1	0	0	1	0	0	1	0	1	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2649	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2	2	0	0	4	0	1	0	1	0	0	3	5	0	0	0	1	1	2	0	0	4	2
ASV_2662	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	12	2	4	1	0	0	1	0	0	1
ASV_2718	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	4	1	0	3	0	0	4	0	3	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	1	3	0	1	3	1
ASV_2894	0	1	3	2	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	2	0	0	0	2	1	1	0	0	0	0	0	1	0	5	0	3	1	2	0	0	0	3	0	0	1	5	1	0	1	0	0	0	0	0	0
ASV_3296	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	3	1	1	0	2	0	0	1	0	11	0	1	7	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	1
ASV_4214	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	3	2	1	0	1	4	1	0	1	2	2	0	0	0	3	2	5	0	0	1	0
ASV_4347	0	0	0	0	0	0	0	0	0	1	0	1	2	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
ASV_2199	0	1	0	2	3	0	0	0	0	0	0	0	1	1	0	3	0	3	0	0	1	0	0	0	1	2	1	5	1	1	2	0	0	0	3	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2233	0	0	0	0	0	24	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2253	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	4	4	0	2	0	0	0	0	1	0	0	9	1	0	2	2	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ASV_2270	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	3	1	3	2	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1
ASV_2290	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	6	1	0	0	0	3	0	0	0	0	7	0	1	0	4	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3
