OTUID	PL_1	PL_10	PL_11	PL_12	PL_13	PL_15	PL_16	PL_17	PL_18	PL_19	PL_2	PL_20	PL_21	PL_22	PL_24	PL_3	PL_4	PL_5	PL_6	PL_7	PL_8	PL_9	SUB_1	SUB_10	SUB_11	SUB_12	SUB_13	SUB_15	SUB_16	SUB_17	SUB_18	SUB_19	SUB_2	SUB_20	SUB_21	SUB_22	SUB_24	SUB_3	SUB_4	SUB_5	SUB_6	SUB_7	SUB_8	SUB_9	SUR_1	SUR_10	SUR_11	SUR_12	SUR_13	SUR_15	SUR_16	SUR_17	SUR_18	SUR_19	SUR_2	SUR_20	SUR_21	SUR_22	SUR_24	SUR_3	SUR_4	SUR_5	SUR_6	SUR_7	SUR_8	SUR_9
ASV_92	33	103	32	34	15	0	30	65	10	8	7	10	13	16	3	53	47	21	20	134	13	18	6	59	19	32	34	91	80	98	19	10	76	10	42	5	29	19	113	40	34	38	77	107	10	24	1	15	9	7	37	23	4	4	25	8	11	9	4	21	17	5	13	17	11	14
ASV_95	0	5	6	11	19	0	15	0	0	6	0	15	9	7	2	2	21	10	2	9	0	4	0	38	48	26	4	101	9	25	40	35	0	55	70	1	17	13	173	14	3	29	83	1	1	70	37	18	22	35	137	144	14	26	17	42	10	6	0	42	133	62	14	107	82	60
ASV_93	0	3	94	4	15	0	1	0	5	49	0	39	15	0	83	39	5	94	7	15	0	0	0	4	29	0	44	4	0	1	253	52	0	15	61	31	196	4	18	8	0	0	1	0	0	3	46	3	26	0	0	1	87	126	0	62	25	164	246	2	4	11	1	0	0	0
ASV_90	12	20	25	100	26	0	50	77	0	19	6	37	26	10	49	10	108	60	65	136	31	0	1	13	21	40	4	5	37	40	6	66	11	99	18	45	66	2	86	51	12	5	2	8	10	11	19	1	39	15	18	8	20	46	7	39	26	22	82	17	35	31	1	4	8	6
ASV_83	69	1	2	1	0	0	1	0	0	0	0	1	0	6	0	5	0	1	1	8	0	0	0	7	7	1	2	1	0	1	0	0	0	0	0	0	0	18	0	0	6	0	16	1	29	32	16	83	187	48	1	25	1	5	41	4	15	0	0	217	50	29	292	419	83	236
ASV_87	0	11	24	69	41	0	18	99	22	11	1	25	16	3	29	1	23	29	8	347	9	1	0	2	96	9	15	5	5	80	30	55	0	80	70	33	15	1	141	41	0	2	0	0	0	15	71	3	34	6	15	14	33	37	1	27	14	16	99	0	63	18	1	0	12	1
ASV_103	7	2	2	34	7	0	18	14	1	6	0	19	1	34	2	2	12	8	19	6	10	6	0	25	8	36	4	7	62	38	6	30	16	36	1	14	24	0	81	3	0	63	55	28	15	55	69	59	26	49	134	42	0	4	150	24	1	11	3	70	66	18	27	94	146	113
ASV_97	1	72	7	185	45	0	50	65	1	35	0	78	48	24	12	2	6	67	117	61	6	0	0	11	18	7	8	20	21	37	16	89	0	64	14	31	94	6	69	21	0	10	10	0	0	10	2	15	2	10	52	26	2	30	3	17	1	116	120	6	37	2	0	20	16	0
ASV_77	1424	0	0	0	1	0	0	0	0	1	90	0	0	1	0	10	6	0	35	0	20	20	155	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	115	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_86	0	218	63	57	23	0	9	36	0	1	3	2	0	0	0	62	7	106	655	369	4	1	1	47	12	13	1	4	27	81	0	1	13	0	0	0	0	0	10	10	12	3	1	26	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_101	0	16	28	45	20	0	5	21	14	55	0	25	49	24	1	17	2	5	38	44	2	6	2	29	56	48	12	225	35	71	12	30	6	41	12	1	10	87	69	8	46	23	259	81	0	8	5	20	9	22	42	33	1	4	5	4	9	6	18	40	16	6	33	4	10	14
ASV_115	3	5	5	7	8	0	4	4	5	3	0	8	7	4	1	3	24	6	2	11	7	1	0	12	53	21	15	16	18	10	12	54	1	48	53	13	3	32	198	23	4	20	9	3	18	60	42	27	92	44	69	30	19	23	6	20	59	15	10	84	268	134	13	22	57	22
ASV_126	5	36	8	23	7	0	18	12	0	30	0	13	7	17	18	37	18	55	20	11	1	1	0	94	50	37	46	59	34	36	5	21	0	16	45	6	1	80	269	17	2	7	30	1	3	16	21	52	31	65	43	84	0	20	6	46	1	36	30	56	66	21	8	8	7	12
ASV_91	0	244	42	49	22	0	107	224	0	37	10	119	34	4	10	54	115	384	122	137	8	0	0	5	6	0	0	0	0	0	0	9	2	8	0	3	52	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_100	44	5	69	35	37	0	3	5	0	74	3	0	1	0	0	158	10	95	31	6	33	57	23	59	10	12	35	10	8	30	12	0	47	0	13	0	0	130	32	10	82	10	26	83	20	24	4	46	51	7	52	18	4	0	46	0	22	0	0	69	25	41	38	0	22	29
ASV_109	110	9	0	4	0	0	2	3	0	1	2	0	0	22	0	1	5	8	7	4	2	4	3	54	0	17	1	58	1	20	0	0	36	0	0	0	0	4	41	1	10	5	44	13	71	112	2	40	0	18	79	53	0	0	585	0	0	2	1	27	44	25	84	57	53	70
ASV_94	30	11	36	4	10	0	3	5	12	54	0	18	8	4	2	38	8	49	31	14	2	6	3	16	18	8	14	11	3	13	30	48	1	31	38	10	38	16	57	14	8	8	49	7	33	71	25	43	38	22	53	82	73	23	47	32	56	14	5	35	121	58	30	45	59	60
ASV_89	11	0	126	3	5	0	0	2	162	1	0	30	14	72	0	3	0	1	2	0	0	0	2	14	10	0	18	4	1	33	539	25	1	30	86	3	0	0	0	4	12	1	358	1	13	30	18	8	8	6	0	11	25	18	2	8	7	0	0	35	9	5	4	16	10	0
ASV_99	16	3	3	0	2	0	3	0	39	5	0	17	8	57	17	4	7	1	2	0	2	0	0	9	18	2	7	11	1	1	28	9	0	11	22	3	9	7	9	0	1	1	0	0	12	41	111	18	89	28	22	54	56	102	20	58	241	70	91	174	52	86	27	82	27	11
ASV_88	405	0	4	0	0	0	0	0	0	0	89	0	0	0	0	0	137	4	8	1	707	362	14	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_107	8	85	2	52	10	0	28	36	0	16	1	19	20	4	3	4	6	12	36	70	0	12	11	69	2	14	2	5	80	70	5	65	72	69	4	8	30	1	112	4	18	18	41	133	1	15	0	37	2	14	206	53	0	24	16	15	0	4	20	1	39	2	4	19	26	8
ASV_117	23	32	5	12	23	0	7	6	19	15	2	14	2	4	1	11	16	8	16	10	2	0	1	39	52	19	19	112	23	34	13	7	45	23	24	2	11	48	71	4	13	14	80	26	21	65	17	41	50	29	39	102	21	30	62	26	16	21	5	43	84	39	22	43	51	24
ASV_105	38	7	9	11	7	0	18	0	0	3	2	6	11	3	1	4	13	7	4	6	4	4	1	37	55	5	2	42	25	11	4	13	21	37	19	7	11	5	56	9	2	20	26	34	51	196	15	7	37	122	70	37	20	36	126	36	43	15	3	30	72	33	35	23	82	62
ASV_96	0	0	0	0	0	738	2	0	898	1	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_104	16	6	15	15	55	0	1	6	74	9	1	5	27	50	0	46	8	8	8	11	40	11	8	9	264	7	51	40	19	26	35	17	20	3	77	0	0	76	21	58	52	5	16	28	3	17	7	11	32	39	4	4	3	18	1	5	193	3	0	20	5	29	23	4	12	5
ASV_98	34	2	18	23	2	0	0	2	0	0	7	0	7	0	0	467	8	0	35	0	727	30	90	5	9	3	4	1	1	4	0	0	33	0	1	0	0	25	0	0	129	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_108	1	3	2	3	1	0	0	3	0	0	0	4	0	0	19	2	7	0	0	1	0	1	0	11	17	15	5	10	0	8	14	57	0	4	2	7	17	13	22	5	0	5	5	0	1	68	48	52	41	97	60	98	17	56	9	108	3	111	261	56	130	42	22	61	42	13
ASV_114	65	9	3	8	13	0	18	4	0	23	3	3	0	0	4	9	8	13	5	35	5	11	27	35	23	36	9	5	15	27	0	6	96	38	9	7	4	4	192	9	10	23	11	65	25	95	5	32	4	19	210	34	0	3	39	4	0	4	26	21	128	68	8	5	23	17
ASV_112	0	4	7	4	35	0	6	1	0	6	0	27	14	1	13	3	5	42	32	291	5	1	0	4	10	4	52	1	4	8	15	146	0	126	49	9	120	17	118	3	0	31	45	11	0	6	2	59	2	15	40	30	0	16	1	34	0	6	8	8	65	0	2	33	25	23
ASV_116	54	36	25	23	16	0	2	16	5	10	7	0	10	19	0	102	35	13	54	12	38	32	15	66	22	66	19	32	21	110	8	0	28	0	21	0	0	138	90	39	242	14	19	67	7	16	0	1	0	2	21	3	3	0	1	0	10	0	0	17	5	11	12	0	2	1
ASV_129	13	23	13	33	15	0	23	11	23	2	2	4	0	12	0	20	6	11	5	35	16	15	10	46	6	55	13	13	216	71	0	16	61	9	3	1	6	21	95	21	10	95	121	121	7	16	0	23	0	7	122	18	0	1	44	1	0	0	0	10	4	2	11	11	27	33
ASV_111	24	0	8	11	13	0	0	2	0	1	0	0	6	1	0	78	10	11	20	10	6	11	1	12	39	27	43	44	16	15	31	2	0	0	22	0	0	170	55	14	69	19	19	44	23	19	69	11	60	32	12	3	11	9	2	8	180	0	0	70	43	134	21	9	22	25
ASV_110	0	4	120	11	37	0	0	1	0	0	0	0	0	4	0	296	8	1	2	2	9	0	0	52	39	11	139	12	0	29	0	0	0	0	0	0	0	568	31	0	215	4	11	3	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_125	8	5	7	79	27	0	21	31	0	13	2	39	1	8	1	12	24	30	9	113	3	9	6	23	15	23	7	6	81	38	4	24	22	52	3	114	52	6	84	22	13	36	5	183	7	27	14	21	3	25	64	13	1	3	29	3	2	4	4	15	36	14	13	6	25	26
ASV_130	1	36	12	12	11	0	23	5	0	17	0	50	37	9	73	13	5	19	31	56	0	1	1	16	45	2	14	5	16	5	23	102	2	110	19	24	136	3	40	6	3	1	5	0	1	25	17	12	4	11	15	31	7	35	3	54	0	146	185	5	24	2	2	7	11	3
ASV_106	0	0	29	0	0	0	0	0	29	0	169	5	1	1177	0	0	1	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	9	0	0	0	0	0	2	1	0	0	59	0	0	0	0	3	0	5	0	7	0	0	7	8	0	0	0	39	3	4	2	8	13	1
ASV_102	12	0	1	1	0	0	2	0	0	18	0	0	1210	2	0	67	0	1	8	0	3	0	0	3	3	0	5	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	17	0	32	3	2	0	7	0	0	0	0	5	7	11	5	3	12	3	12	12	2	1	107	0
ASV_141	1	0	150	0	0	0	2	0	29	0	724	5	0	428	0	0	1	0	1	0	0	0	1	0	7	0	2	2	0	1	0	0	2	1	0	15	76	0	16	2	3	0	32	1	6	1	1	0	3	0	0	1	0	2	12	5	0	14	0	11	6	3	1	1	3	0
ASV_156	0	6	8	20	23	0	9	10	0	13	1	74	1	2	1	3	14	21	4	110	8	2	0	4	19	18	54	63	68	53	24	27	0	59	23	34	106	1	98	64	0	60	75	12	0	4	10	40	44	26	39	33	21	2	0	8	10	6	0	22	28	14	1	26	16	23
ASV_113	4	6	0	2	0	0	6	1	0	0	0	1	0	2	0	1	7	0	9	3	3	5	0	10	0	9	0	3	2	9	0	0	5	1	0	0	0	1	19	1	3	7	45	1	10	92	0	192	6	31	85	58	1	2	105	13	0	1	0	24	202	10	75	200	165	93
ASV_166	13	9	17	34	12	0	26	28	7	6	5	9	2	11	8	17	45	19	13	62	15	5	3	25	37	13	7	5	51	32	0	9	25	45	6	23	3	3	57	4	7	19	24	48	42	55	18	28	19	23	65	14	2	13	53	84	0	4	5	17	59	18	14	4	128	43
ASV_155	1	235	29	55	7	0	82	89	0	1	7	0	0	0	0	3	7	97	212	328	5	1	0	72	12	4	0	0	47	48	0	0	26	0	0	0	0	0	4	2	40	5	7	20	1	2	0	2	0	0	43	1	0	0	9	0	0	0	0	0	2	0	1	0	1	2
ASV_118	0	0	0	0	0	1376	0	0	77	0	0	2	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0
ASV_120	10	3	1	1	1	0	18	2	3	2	1	4	7	59	3	0	6	0	1	0	1	1	2	17	1	0	15	7	22	4	0	1	2	1	9	3	3	13	51	1	0	1	1	2	59	80	1	6	245	42	121	72	2	80	53	13	55	39	53	53	196	11	8	10	12	9
ASV_135	21	99	21	12	11	0	18	38	0	13	2	34	5	7	0	24	47	22	10	46	10	12	8	18	24	15	32	52	44	56	3	13	104	3	40	0	1	7	128	20	12	49	73	105	2	9	7	20	9	2	24	27	2	1	8	12	1	0	0	11	40	4	3	19	15	14
ASV_171	15	8	11	13	4	0	7	3	0	4	1	43	8	4	1	8	33	8	1	3	4	5	2	9	26	8	44	38	7	34	44	34	11	35	50	24	78	9	24	6	2	1	30	3	20	36	6	29	71	26	48	78	70	43	69	28	32	21	1	27	42	32	13	30	29	35
ASV_161	1	5	2	23	4	0	8	10	0	4	0	17	17	1	3	4	7	6	40	18	3	1	0	11	18	14	21	29	10	11	36	26	0	20	33	3	10	15	10	6	1	5	5	0	2	20	65	61	174	72	25	23	42	33	0	47	9	15	38	99	51	55	36	75	46	39
ASV_121	75	9	5	15	11	0	1	4	6	24	2	1	3	2	0	106	14	12	13	0	5	13	19	74	66	15	114	91	9	86	62	0	30	0	38	0	0	123	38	22	17	5	61	23	4	12	5	32	65	4	5	15	25	0	4	0	9	0	0	29	11	32	5	3	2	8
ASV_122	2	30	102	23	45	0	2	31	0	9	6	0	11	5	0	66	28	18	2	4	8	0	6	18	103	24	67	287	11	51	36	0	51	0	74	1	1	46	136	53	7	3	52	8	0	2	2	2	2	4	1	12	3	0	0	1	6	0	0	1	1	10	0	0	1	2
ASV_123	23	1	1	0	0	0	0	0	0	1	0	2	0	4	0	1	4	0	0	0	1	1	0	6	2	0	4	1	0	1	1	2	2	1	0	1	1	5	2	0	2	1	1	0	36	44	45	55	81	15	0	43	0	17	187	21	5	9	2	231	99	77	100	222	68	48
ASV_134	10	1	23	3	9	0	1	0	0	0	1	0	3	0	0	287	4	0	10	0	3	1	278	16	9	1	9	4	4	16	1	0	133	0	7	0	0	363	10	1	229	1	5	25	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	1	0	0	0	0
ASV_133	26	1	0	3	2	0	2	2	51	2	1	8	9	1	2	6	4	0	2	2	0	0	1	14	7	0	12	10	1	6	22	9	0	4	36	5	16	9	5	3	2	0	0	0	29	69	11	29	124	15	21	39	71	104	11	29	268	61	34	80	69	36	33	23	20	10
ASV_128	111	2	120	10	0	0	0	0	0	1	4	0	1	0	0	366	20	4	19	1	72	28	137	10	5	4	7	6	8	24	3	0	182	0	1	0	0	140	7	1	152	0	2	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1
ASV_144	10	8	12	42	16	0	9	8	0	8	0	9	1	2	0	5	24	13	14	61	10	4	15	35	0	49	33	24	245	25	1	10	42	45	74	21	4	3	61	12	12	34	26	169	2	8	0	9	12	28	48	10	0	0	8	22	3	0	0	9	20	13	7	3	48	15
ASV_127	110	16	32	10	50	0	1	2	11	26	1	0	6	8	0	113	6	24	13	5	19	18	51	58	101	7	60	33	1	35	13	0	172	0	31	0	0	127	22	23	46	11	47	64	6	2	1	2	19	3	4	10	6	0	1	0	2	0	0	2	0	20	4	0	0	0
ASV_147	108	7	9	1	2	0	0	0	0	2	0	0	0	0	0	3	1	0	5	1	1	0	1	5	14	0	2	0	0	0	0	0	0	0	0	0	0	8	1	0	3	0	11	0	51	99	43	26	157	0	0	15	1	1	17	2	2	0	0	161	56	129	177	127	137	59
ASV_146	32	37	3	5	5	0	15	10	0	1	2	0	0	0	0	11	12	9	12	61	17	12	46	101	22	26	1	0	76	68	0	0	30	0	2	0	0	33	135	5	203	27	45	202	9	31	2	1	0	4	86	9	0	0	14	0	0	0	0	0	5	0	3	0	2	9
ASV_136	28	47	18	19	11	0	8	16	0	2	1	12	1	0	0	39	16	13	5	13	9	10	22	54	44	17	25	33	47	49	4	11	136	5	2	2	19	39	32	8	38	8	110	142	15	25	2	10	2	8	28	34	1	4	39	4	3	13	0	5	32	9	16	25	18	18
ASV_143	15	61	0	14	2	0	23	0	3	20	0	73	3	3	58	3	1	43	69	64	3	5	3	25	6	1	4	2	30	1	9	150	16	164	16	14	116	2	68	14	5	10	15	31	0	7	1	2	0	8	30	5	1	21	4	17	0	40	100	1	6	0	5	0	1	12
ASV_137	5	0	8	15	6	0	12	8	0	10	1	29	1	14	61	1	26	21	1	18	5	4	0	7	14	9	12	8	10	13	8	20	0	85	29	29	17	0	16	6	0	2	6	1	32	31	44	28	46	37	41	17	12	47	9	154	8	8	58	42	63	77	13	7	86	26
ASV_124	41	86	21	7	6	0	7	33	27	2	5	2	0	5	0	176	16	10	14	6	16	33	5	123	26	5	8	28	15	100	7	0	122	1	3	0	0	80	30	23	119	7	59	116	2	5	0	0	1	0	3	6	0	2	1	0	2	0	0	2	0	1	0	0	1	1
ASV_194	11	1	2	16	7	0	7	9	4	2	1	17	1	11	35	1	33	13	3	11	6	5	0	10	21	15	3	4	46	14	7	4	4	22	7	106	47	1	46	5	2	6	5	9	23	23	46	38	32	43	52	28	3	25	53	70	4	15	41	85	69	62	17	9	38	59
ASV_139	81	37	6	16	12	0	5	3	11	4	2	0	2	5	0	101	4	11	9	3	14	9	50	61	3	11	48	62	36	90	8	0	130	0	9	0	0	137	45	23	54	19	109	87	9	4	0	2	4	0	25	21	0	0	5	0	2	0	0	4	4	5	6	1	2	2
ASV_162	116	49	8	17	0	0	24	21	0	5	5	4	0	1	0	8	4	9	15	5	1	7	50	51	44	31	7	31	66	69	12	2	128	2	21	1	0	26	46	3	24	6	25	48	39	30	1	18	11	4	77	42	13	4	59	3	11	5	0	12	13	18	19	11	10	15
ASV_131	1	1	0	0	2	958	9	1	309	4	0	2	8	88	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_145	14	9	58	73	42	0	0	9	77	21	1	47	1	5	0	124	23	11	3	5	125	12	1	21	92	16	48	43	2	61	71	103	4	15	19	0	0	95	17	78	7	0	11	3	0	0	2	0	1	1	0	0	1	10	0	0	0	0	0	5	0	4	0	0	0	0
ASV_181	94	7	0	0	0	0	0	0	0	0	0	1	0	6	0	2	1	1	0	0	0	0	0	10	0	1	0	0	0	3	0	0	4	0	0	0	0	2	0	0	3	0	6	0	37	116	0	95	18	22	4	60	0	4	452	11	0	0	0	85	40	17	90	63	75	61
ASV_150	0	0	70	0	0	0	1	0	15	0	1147	4	1	19	1	0	0	1	0	0	0	0	0	0	3	0	1	7	1	0	0	0	3	0	0	1	1	2	2	12	0	1	38	0	0	3	0	0	1	3	1	1	0	1	10	2	0	1	0	1	1	9	0	2	4	2
ASV_151	0	1	0	3	0	0	2	1	6	0	0	1	0	142	0	3	5	1	1	2	0	0	0	3	1	1	1	19	0	0	0	0	0	0	0	0	0	2	3	1	2	0	11	0	0	7	2	167	13	145	15	34	0	0	0	7	0	0	0	154	110	24	35	337	85	20
ASV_132	377	3	5	1	1	0	0	0	0	2	52	0	0	0	0	146	41	10	261	2	134	152	32	1	4	0	3	4	0	5	2	0	57	0	1	0	0	17	0	3	39	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ASV_140	225	77	12	13	3	0	0	4	0	0	9	0	8	0	0	47	36	226	177	3	55	36	53	5	1	3	9	35	10	49	0	1	78	0	8	0	0	33	0	46	45	1	5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_196	1	16	20	79	31	0	16	35	10	11	8	15	7	15	11	16	14	11	2	18	2	2	0	14	85	104	58	75	28	17	27	27	2	37	11	10	34	2	47	48	1	10	18	8	3	22	16	15	16	14	14	18	14	19	31	16	33	49	6	9	12	5	4	14	7	19
ASV_148	126	13	142	22	19	0	6	8	0	37	36	0	4	3	0	215	60	56	71	7	44	91	19	16	8	9	5	7	5	40	2	0	79	0	8	0	0	44	13	15	56	1	2	25	2	2	0	0	1	1	16	1	0	0	5	0	0	0	0	0	1	11	2	0	0	0
ASV_142	0	0	1	0	0	1077	0	1	202	0	0	5	0	65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_168	12	2	40	10	52	0	5	6	204	11	1	3	22	39	2	30	3	4	3	0	25	10	11	3	126	4	28	34	18	17	27	2	10	18	91	1	0	29	6	59	15	0	5	4	1	2	4	2	28	26	2	1	11	10	1	13	181	4	26	12	6	3	9	5	8	6
ASV_157	0	49	108	19	71	0	24	58	0	19	4	9	40	64	12	13	6	17	7	41	1	0	0	45	31	6	16	48	55	73	0	50	4	17	10	15	12	4	48	0	28	3	8	2	0	5	4	13	3	18	5	26	2	56	0	29	1	80	38	2	10	4	4	1	5	3
ASV_217	1	21	4	16	11	0	24	24	3	35	0	34	6	20	9	8	70	14	6	3	3	0	1	14	50	40	40	47	27	22	18	56	1	30	4	15	59	2	8	3	0	1	2	0	7	28	13	20	47	14	5	17	19	39	12	33	44	52	63	30	37	28	7	22	22	19
ASV_158	0	4	2	1	5	0	3	0	3	1	0	11	1	3	17	0	21	4	1	3	2	1	0	8	21	3	4	10	0	1	15	22	1	40	15	8	45	1	32	3	1	6	26	3	7	21	25	18	38	29	17	32	35	31	21	71	7	110	47	63	163	54	12	71	64	44
ASV_149	0	1	35	11	44	0	1	1	0	0	0	2	0	11	0	6	6	26	2	231	2	1	0	0	60	11	108	471	10	54	0	0	0	4	2	3	0	20	49	71	0	5	43	0	0	0	1	0	10	9	0	1	0	0	0	0	1	0	0	6	0	3	0	1	0	0
ASV_153	143	22	13	7	8	0	1	1	0	0	32	0	1	0	0	43	4	9	46	5	10	18	166	40	13	1	11	56	17	27	8	0	114	0	3	0	0	189	2	30	115	6	59	30	0	5	0	0	7	1	2	6	0	0	4	0	3	0	0	16	0	5	21	0	1	1
ASV_170	1	17	0	9	3	0	10	2	0	2	0	5	0	0	32	2	3	3	12	7	0	0	0	8	12	6	8	8	5	6	4	26	0	6	4	2	17	4	22	4	2	3	7	0	6	61	82	31	5	70	52	34	14	53	22	117	1	94	194	33	76	14	14	17	45	18
ASV_193	12	7	3	24	5	0	10	7	0	2	1	4	2	3	1	6	19	4	13	15	10	5	2	24	5	19	10	14	89	11	2	3	7	22	27	16	1	3	71	8	22	33	21	115	26	32	11	26	17	23	101	13	2	8	22	51	1	2	3	40	62	39	24	8	80	45
ASV_195	25	148	2	22	1	0	49	97	0	17	2	43	0	0	4	1	7	26	44	204	0	1	50	27	1	0	3	2	28	57	9	7	46	14	10	2	5	0	3	1	2	7	0	3	0	3	21	8	8	17	3	18	0	12	15	10	5	44	54	5	42	1	4	48	20	1
ASV_152	1	2	124	20	9	0	0	1	0	0	1	0	4	2	0	710	15	0	81	1	97	5	1	9	2	4	1	10	2	15	0	0	3	0	1	0	0	13	0	0	164	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_198	22	4	10	17	4	0	8	14	0	5	2	9	6	4	17	1	27	9	11	17	8	15	2	11	12	27	1	2	21	15	4	9	12	24	20	12	9	1	51	1	7	15	9	100	21	22	20	15	34	30	42	16	5	21	41	104	6	4	37	49	68	21	12	11	103	43
ASV_208	6	163	1	50	2	0	15	30	0	0	1	4	2	6	19	1	3	18	12	73	0	0	0	54	3	5	3	10	53	24	5	6	10	8	5	3	18	1	5	0	11	10	22	24	4	14	9	23	5	7	12	27	3	11	20	13	3	53	201	11	17	4	12	141	13	7
ASV_176	45	30	5	3	9	0	1	1	16	8	0	3	9	0	15	20	3	17	11	5	3	1	8	9	12	2	8	2	0	4	5	52	2	12	0	6	14	39	27	2	0	1	3	4	7	15	15	29	96	9	61	22	22	170	11	20	9	32	52	7	130	18	25	68	31	23
ASV_159	2	9	4	24	1	0	5	7	6	13	0	36	5	5	7	0	6	15	12	4	1	1	0	11	12	11	15	23	7	19	23	31	0	44	20	5	37	0	45	4	1	4	13	0	4	40	16	40	95	17	39	66	52	36	3	57	5	74	14	27	87	32	8	49	26	13
ASV_199	0	6	41	35	29	0	34	43	0	0	3	2	13	8	9	16	41	20	6	141	13	4	1	38	34	60	22	19	37	50	4	3	3	1	27	6	3	10	116	48	8	23	9	16	1	10	19	8	8	11	71	11	1	7	3	4	12	8	46	5	22	17	6	0	1	7
ASV_175	13	1	13	18	23	0	4	2	12	0	0	1	11	26	0	23	12	10	5	8	12	5	2	22	41	41	40	28	5	37	25	0	4	0	57	1	1	43	46	17	33	10	24	14	9	28	43	33	30	13	46	3	0	1	10	3	41	0	0	82	47	98	36	6	31	25
ASV_172	26	24	20	75	13	0	36	63	5	11	14	16	12	7	1	16	125	47	29	74	18	5	13	24	30	27	14	3	26	16	3	9	77	32	18	1	6	2	76	25	13	6	3	26	8	13	22	14	8	6	12	7	0	1	10	9	0	0	0	10	25	11	4	3	10	12
ASV_160	5	0	2	0	1	0	7	0	9	2	0	7	20	57	4	0	0	1	0	1	0	0	3	1	1	0	6	0	13	2	47	4	0	2	20	1	2	11	100	2	0	2	2	0	16	0	2	0	105	2	119	19	306	28	8	2	91	10	0	11	178	7	3	19	2	7
ASV_182	6	5	13	4	7	0	1	3	7	19	0	31	4	11	2	5	19	23	6	7	2	1	0	8	12	6	12	8	5	8	12	36	4	40	9	8	36	6	32	4	2	2	21	3	9	26	45	56	44	44	16	57	33	32	36	51	3	42	9	34	91	81	10	40	34	27
ASV_167	4	6	7	38	18	0	7	22	7	12	2	51	2	5	10	1	46	24	8	6	3	0	1	15	17	21	3	18	90	44	2	15	6	95	1	117	36	0	43	7	0	7	2	5	8	21	10	19	17	47	64	19	3	15	20	8	5	16	8	31	47	22	7	4	24	28
ASV_177	19	4	0	8	3	0	7	5	0	2	0	18	1	2	31	5	18	4	0	3	4	4	0	8	2	0	2	3	0	4	1	0	1	1	0	22	93	0	4	0	1	0	2	1	9	42	4	17	46	33	15	90	0	30	44	48	1	199	98	31	88	34	30	78	24	22
ASV_185	0	2	0	0	1	0	1	0	4	0	0	0	1	113	5	0	2	0	0	2	0	0	0	4	8	0	4	1	0	1	12	6	0	1	10	0	1	5	0	0	0	0	0	0	0	9	69	85	126	117	3	56	21	9	1	58	149	51	12	171	44	6	3	73	13	4
ASV_169	9	7	3	13	3	0	4	7	0	24	0	2	3	1	1	6	11	9	13	12	15	15	0	25	19	17	18	30	47	16	1	0	10	0	6	2	3	4	91	5	4	56	109	79	9	44	8	20	34	32	60	34	9	0	37	0	2	0	0	28	73	21	12	49	40	38
ASV_164	31	24	5	13	7	0	1	3	3	17	1	6	0	8	1	6	6	10	3	4	5	7	23	48	43	17	12	62	40	34	4	15	104	24	11	3	18	28	46	2	12	15	55	38	16	28	9	14	10	16	55	50	1	1	72	12	13	4	1	21	23	9	13	21	20	21
