Genomic bins	SUB_2	SUB_3	SUB_1	SUB_6	SUB_7	SUB_4	SUB_5	SUR_21	SUR_20	SUB_8	SUB_9	SUR_24	PL_15	SUR_3	PL_17	PL_16	PL_11	SUR_7	SUR_4	PL_12	SUR_8	SUR_9	PL_19	PL_18	PL_5	PL_4	PL_7	PL_6	PL_1	PL_3	PL_2	PL_9	PL_8	SUR_22	SUR_15	SUR_16	SUR_17	SUR_10	SUR_11	SUR_12	SUR_13	SUB_21	SUB_20	SUB_22	SUR_18	SUB_24	SUR_19	SUR_1	SUR_6	PL_10	PL_13	PL_24	SUR_5	PL_20	PL_21	PL_22	SUR_2	SUB_15	SUB_16	SUB_17	SUB_10	SUB_11	SUB_12	SUB_13	SUB_18	SUB_19
s_PL_2_7	0.310387	0.282207	0.015241	0.729032	0.0	0.041714	0.119324	0.279035	0.035502	0.04466	0.111923	0.0	1.931725	0.028018	0.393648	1.180612	0.859543	0.0	0.0	0.138865	0.0	0.0	4.215301	3.863028	0.280973	0.985711	0.084143	0.177737	0.095533	1.176477	30.749091	0.615499	1.044174	0.0	0.0	0.015905	0.027335	0.0	0.0	0.0	0.090162	0.121667	0.082139	0.122168	0.150776	0.0	0.194606	0.059906	0.031931	0.017315	0.945438	0.20872	0.0	5.054177	0.609383	0.294477	0.0	0.113182	0.101445	0.171084	0.0	0.04604	0.0	0.252093	0.215929	0.152994
s_PL_19_5	0.7584	0.721977	1.261141	2.314064	0.381374	0.448414	1.063876	1.475906	0.785999	0.491735	0.592552	0.481516	9.349204	0.498834	1.429002	1.7107175	2.782042	0.254253	0.338956	0.580339	0.300772	0.359019	21.05937	12.398196500000001	0.290155	0.583073	0.1978165	0.259142	3.509823	1.530576	18.194125	0.774426	1.154312	0.81653	0.375917	0.313162	0.722831	0.5718785	1.1290515	0.349949	0.912502	1.374543	1.203234	1.373586	1.516991	1.217521	1.968493	1.069229	0.47817	0.481227	1.486695	0.791644	0.63085	4.064156	0.900357	2.964927	0.578348	0.743664	1.386574	1.123598	0.598561	0.60729	0.290658	1.438193	2.174987	0.927227
s_SUB_3_19	23.74513	45.948453	116.597172	46.356326	1.399421	4.05046	1.942238	0.684612	0.268265	3.776279	5.168241	0.119165	1.691168	0.315911	2.167753	0.894131	53.182083	0.149073	0.228228	2.338044	0.194389	0.242267	1.326408	0.62981	1.897581	32.192555	0.66344	12.7851	32.201105	88.687326	3.982009	14.748394	13.274267	0.218364	0.191604	0.225663	0.213978	0.320709	0.502074	0.19739	0.635075	2.241106	0.235359	0.51007	0.649388	0.475731	0.446077	0.544774	0.315294	10.358725	3.88602	0.333091	0.36723	0.270078	3.829491	0.088536	0.213356	7.171426	0.740347	9.086043	6.762761	7.889841	0.667762	4.446183	1.305848	0.248163
s_SUB_8_2	13.152494	10.401468000000001	10.884509	43.940834	28.041765	26.897385	5.065648	7.318698	5.887186	38.324775	76.921173	8.090041	2.173935	3.148561	9.134448	13.105067	4.373219	2.595712	6.173841	8.771977	3.683128	6.79721	3.088818	3.226477	6.264238	5.549538	15.801148	4.568693	5.299928	3.967352	1.377262	4.836157	4.909501	8.471767	4.829369	27.3167305	11.657018	11.456146	8.11273	5.634551	6.30881	8.219286499999999	7.681658	6.470584	9.661549	5.978807	7.394855	9.9363955	6.009394	33.383133	8.391088	6.306417	7.468274	5.964273	3.822908	2.032882	8.17978	7.212011	39.347235	25.117426	41.419232	14.232771	14.099315	6.449944	6.987817	10.452429
s_SUB_2_11	28.00097	14.130163	55.597897	35.264247	0.233125	0.072369	0.0	0.0	0.0	3.13679	2.437893	0.0	0.041394	0.0	0.0	0.186541	3.89205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048338	5.672097	0.074656	2.674121	62.587523	7.243781	7.53448	17.507331	25.036058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279363	0.524741	0.05068	0.01639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.235339	0.647351	0.0	0.0	0.0	0.0
s_SUB_6_19	0.9189555	9.845213	1.654406	11.723522	0.103478	0.507287	0.0	0.0	0.0	1.407421	0.865244	0.0	0.0	0.136237	0.049995	0.096782	1.120347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.527255	0.0609475	0.469974	0.436794	9.060983	0.202329	11.894265	3.421449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239205	0.0	0.0	0.0	0.0	0.0	0.0	0.30951	0.214686	0.311981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070634	0.0	0.409172	1.06399	0.457906	5e-06	0.3251755	0.0	0.0
s_PL_7_20	0.470128	0.0	0.110531	0.163051	0.427424	0.733333	1.185913	0.0	6.462213	0.675731	0.144058	0.0	0.595114	0.580247	2.440159	3.547473	0.452378	2.389563	4.145771	4.096872	2.388622	2.597765	1.068759	0.561056	2.727912	1.354141	14.735283	2.894709	0.334034	0.519487	0.0	0.260967	0.137101	1.563243	1.782896	8.549389	4.985539	4.164464	0.171933	8.525427	0.445114	0.273131	4.054502	6.999392	0.0	1.674473	6.433803	0.0	0.489524	4.191773	3.42712	0.573809	0.0	2.622289	0.255925	0.0	5.033686	0.0	2.02277	1.331072	1.863566	0.142348	0.171697	1.569292	1.068295	5.859969
s_SUR_12_8	0.0	0.373574	0.0	0.4772705	0.703553	0.5162465	0.9440075	0.0	5.0282185	1.421904	0.0	0.0	1.215132	3.2464895	0.5297175000000001	2.4723990000000002	0.9448025	6.333509	9.5624825	1.2533715	5.450348	3.8785215	1.4457155	0.0	5.159128	1.8467275	1.4059270000000001	4.390035	0.9571335	1.084918	0.0	0.7338165	0.266066	0.0	4.049652	2.968432	7.853094499999999	1.397877	0.198008	11.961306	1.0630685	0.0	2.145157	1.9097975	0.0	0.591463	2.138579	0.0	1.4170124999999998	1.3023555	2.0467855	0.0	0.9764485	2.280135	0.29522	0.0	1.1663475	0.0	0.0	0.566309	0.319543	0.0	0.0	0.0	0.547182	1.7327225
s_SUB_12_16	13.504949	0.607726	4.449311	1.72151	22.624306	6.746122	1.280429	0.758373	7.459623	11.488978	21.904623	1.169237	2.235819	3.635207	6.624102	5.961811	0.493698	7.149818	6.940022	6.590021	9.335835	11.521733	1.526831	0.209159	1.322316	5.487555	3.375028	1.388636	2.713861	0.679749	1.55923	3.619921	2.659705	1.565494	5.804796	11.498918	10.048851	9.808673	0.76482	10.864955	4.033893	1.403615	11.326228	8.867902	0.267293	7.315014	1.022429	8.832386	5.039395	2.162583	2.786636	1.140629	3.505781	9.564942	0.370991	1.527394	12.863335	1.48753	15.231849	6.904206	4.528901	0.547521	18.953628	2.255176	0.229882	3.080336
s_PL_18_1	2.084706	3.102559	3.476865	5.371332	0.701932	1.741605	5.140873	3.09384	1.508375	0.978049	0.872076	0.778407	51.95598	0.864031	2.187812	2.102398	5.101726	0.56232	0.649362	1.099909	0.638355	0.604765	5.60821	140.070803	0.7107	2.568029	0.499417	1.595275	1.293664	10.647112	108.803483	2.764792	7.758503	1.513529	0.737897	0.541246	1.060256	0.997938	2.122953	0.612366	1.646249	2.705576	1.243639	2.728925	2.90033	2.219891	2.63873	1.950371	0.694055	0.86758	1.8496	1.476362	1.453511	3.748912	2.864304	5.927645	0.991193	1.365436	1.960157	3.599258	1.214241	1.67984	0.61665	3.959881	9.876486	1.139146
s_PL_7_22	1.167353	4.907995	0.916049	1.048786	17.60549	7.249056	10.241451	2.338177	2.640032	6.502054	2.753764	4.638272	1.227258	1.194263	2.940655	1.262942	4.589114	1.172255	1.746754	2.449109	1.44146	1.710394	1.906354	9.072235	1.993709	2.219732	33.068664	0.607001	0.537191	0.821611	0.243301	0.373873	1.068963	3.865826	1.982587	1.390904	2.432444	1.759011	6.165014	1.52775	2.0471	1.67006	6.255605	13.992267	2.728702	11.87338	2.633189	1.739493	0.980558	1.724123	13.570894	5.677042	1.789121	5.40713	1.334089	2.294439	1.530554	2.998533	2.155462	12.763961	2.101738	11.030399	2.037459	12.459689	2.528465	7.210717
s_PL_3_3	4.8899635	4.5752880000000005	8.351202	5.545882	2.1689115	1.198184	5.782163	0.0	0.0	2.790368	5.695702	0.0	0.0	0.0	2.089698	0.676399	1.6842424999999999	0.0	0.0	2.639567	0.0	0.0	0.0	0.829826	3.7604515000000003	8.621219	6.2402560000000005	0.8034399999999999	0.5674145	9.13088	0.0	0.641681	0.26310049999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.517801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.875565	4.484636	0.0	0.0	0.0	0.0	0.0	0.0	4.487407	1.3575265	6.700575499999999	1.6786474999999998	0.411464	1.1892595	4.5248415	0.0	0.0
s_PL_2_19	0.073629	0.0	0.145318	0.037059	0.0	0.0	0.0	0.0	0.529567	0.0	0.0	0.60206	20.643605	0.11201	0.036664	0.488923	0.035073	0.064317	0.120734	0.0	0.0	0.069094	0.599513	3.574267	0.23155	0.235187	0.0	0.13479	0.076007	0.0	27.981643	0.0	0.0	1.778809	0.081009	0.439359	0.239193	0.0	0.11978	0.054807	0.0	0.0	0.096091	0.223514	0.0	0.0	0.362618	2.049304	0.105282	0.0	0.0	0.557535	0.235918	1.131842	0.772585	2.9868984999999997	0.425483	0.038414	0.0	0.0	0.059798	0.118	0.0	0.0	0.0	0.186419
s_SUB_3_23	2.710365	26.428369	1.933411	3.236026	3.302058	4.160306	4.718491	20.724015	10.648098	6.810077	2.402951	25.049261	4.417282	5.524164	2.174546	2.704075	2.553252	4.145047	9.05609	3.131963	4.431566	4.74225	3.897026	5.1086	2.308428	3.280585	1.284792	1.337586	2.846737	1.119484	0.777261	0.688568	0.985169	22.016247	5.791939	5.505959	8.621537	8.172171	10.963521	5.054281	13.189408	16.619239	5.52835	7.588462	20.656866	8.314058	15.571095	13.380188	6.314372	2.95835	2.214996	14.554604	12.9926	5.78923	5.052922	9.663419	6.905842	14.919541	2.42968	3.944045	5.069007	7.969807	5.40191	7.840366	24.788432	7.128245
s_PL_9_34	4.160897	2.924346	13.42344	3.916982	0.0	0.093636	0.602273	0.0	0.0	0.207734	0.168518	0.0	0.316279	0.0	0.760012	0.820972	5.254414	0.0	0.0	0.213042	0.0	0.0	1.489021	0.0	9.074442	20.403296	0.064677	55.200421	104.206515	30.244858	27.030467	101.208287	110.131155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259298	0.062591	0.0	0.0	0.0	0.0	0.0	0.0	0.937838	0.14687	0.0	0.0	0.078574	1.799296	0.0	0.0	0.219755	0.138691	1.017442	0.66595	0.478133	0.07731	0.202094	0.0	0.042246
s_PL_21_21	4.661022	2.6912979999999997	1.866669	2.771508	9.705466	27.795031	12.945117	4.058016	18.512122	6.50062	6.180206	43.186388	18.574193	4.782088	38.969518	40.341535	5.904605	6.48699	14.261754	73.141155	7.717755	6.3617785	24.688958	7.299588	35.870995	6.858251	19.841573	34.466576	2.233232	1.290811	1.051511	0.852315	1.170168	51.572946	11.155489	31.466184	17.743347	11.793275	6.86886	12.394092	7.779260000000001	6.191489	59.011865	35.901843	5.3107755	42.803357	20.762987	6.856824	5.029442	33.844796	21.755939	23.236934	11.0746745	50.008143	71.548348	12.728906	8.402656	9.56664	23.661965	19.21422	11.624032	12.347077	11.204413	8.948666	9.082606	74.908191
s_PL_13_2	7.187924	15.875503	5.800404	7.316821	23.505036	24.617714	41.703601	17.290682	7.667379	15.302392	9.703127	10.529988	4.79665	5.668676	6.678777	7.136763	7.14848	3.379428	7.694491	8.710095	4.578681	5.703241	4.101834	17.02719	9.431957	7.339649	17.157815	3.123284	3.566763	4.978769	1.178351	2.080813	2.71479	11.871846	6.975575	12.72701	8.748741	10.501957	19.483732	6.334971	9.862258	24.865924	9.549707	8.993977	38.810373	8.732788	9.89045	7.128421	7.037257	12.274211	44.661834	8.080195	20.994141	7.277503	8.479544	2.295023	4.554396	32.164272	10.174821	12.210811	14.081124	34.974596	17.892839	28.40372	35.246724	14.741749
s_PL_17_1	2.0379115	0.16259800000000002	0.824292	0.255536	4.407931	2.376867	0.473588	0.859301	5.970659	1.734923	2.506291	3.263724	0.98458	1.589416	16.728136	2.6931209999999997	0.450186	2.836445	3.032885	3.229812	3.540534	3.121471	6.877029	0.284889	1.505634	2.737161	1.674011	0.402001	0.563871	0.169728	0.416555	0.507748	0.5051455	2.260596	3.6992795000000003	3.514304	3.916574	3.382415	0.701185	3.617385	2.156013	0.593438	14.343499	12.447562	0.419875	6.08678	1.704188	1.6921175000000002	0.968003	0.896182	0.914089	2.92627	1.415658	9.895058	0.334779	1.913025	4.703856	0.565467	7.21538	2.32379	1.187986	0.652531	0.9041865	0.9622325	0.286826	4.155058
s_SUB_6_6	3.420557	8.359866	1.771716	12.854199	1.938242	3.499428	1.101399	2.140631	2.649097	5.047396	7.769543	3.761748	2.83958	1.335267	2.830835	3.451209	15.850852	1.16888	2.533633	2.976184	1.407304	1.416978	1.450028	2.538119	1.961887	8.101455	3.824017	6.917096	5.552393	6.1348	4.924316	3.081498	4.69562	4.01781	1.377765	2.590781	2.449287	2.231999	3.37766	1.798765	1.928329	2.147376	4.021719	3.993599	2.394812	3.613018	2.983628	1.75878	1.358745	10.26129	3.448591	3.03623	2.077293	2.415853	1.498137	1.04295	1.38973	2.288489	3.33647	4.613933	8.472123	14.701641	5.79763	2.642501	2.441023	4.541307
s_SUB_16_2	3.0351679999999996	5.284814	1.29344	2.250331	10.733016	30.596624	4.8991295	32.520795	25.257013999999998	9.001347	3.654557	34.220071	5.9214255	8.746346	18.97422	17.8881325	3.650217	7.566013	22.3493675	39.594313	11.201054	10.44319	12.341797	4.551837	14.7835435	12.316487	18.417803	6.366609	1.975599	1.917298	0.885368	0.856531	1.623469	34.151547	13.225459	33.3211745	21.255636	16.163276	26.450623	13.186118	24.903837	14.646385	37.327749999999995	15.642962	37.951222	20.031197	20.410496	13.727378999999999	6.507442	14.143414	10.16493	25.73198	26.421695	20.4293345	18.71177	8.825645999999999	7.774797	11.38082	36.466681	27.710571	8.670126	20.228025	16.142654	10.67954	12.69378	21.432711
s_PL_24_9	0.810793	0.593565	0.6493745	0.492696	1.184771	1.229658	1.387922	3.2569805	2.946694	1.054333	0.960741	44.316962	0.967724	1.495322	0.877748	0.992685	1.0432705	1.381686	1.965502	1.013885	1.489136	1.62284	0.833911	1.816652	0.732891	1.195292	0.888975	0.387244	0.601234	0.308542	0.370376	0.260039	0.369684	7.102243	1.8017645	1.2267905	1.7704689999999998	1.851851	4.623058	1.5635015	2.609216	2.219234	2.09895	5.897254	5.412185	13.364203	3.847751	2.160647	1.272809	0.77203	1.290798	142.187795	2.462524	2.584796	1.345738	6.156596	1.829726	0.989462	1.1455735	0.944314	1.10442	1.517041	1.0003	1.365972	3.290794	2.563056
s_PL_5_22	42.363226	28.501863	38.840711	48.814767	10.717234999999999	19.033748	12.314869	8.937673	1.9747	15.268405999999999	45.966481	2.497993	32.542129	2.629796	19.304581	16.376283	19.022181	1.125048	1.66549	9.6519245	1.153167	1.813446	32.320116	2.787259	63.588779	17.98232	2.636088	86.860625	44.943596	19.574886	18.925757	10.809863	14.196243	2.260282	2.054201	8.942457	5.25163	4.3854555	3.691762	2.021534	4.377095	21.637025	1.465535	1.859996	4.591041	2.414229	5.941148	6.08066	4.714282	47.47745	14.295675	2.710684	6.162949	11.732307	37.889139	1.233345	1.861916	16.239972	17.784439	19.401963	28.06118	32.1569435	16.815911	17.388555	8.778837	2.839165
s_SUB_20_1	0.0	0.0	0.0	0.0	0.0	0.298616	1.884416	0.0	0.625961	0.0	0.0	0.0	0.959368	0.0	1.089505	6.006523	0.167488	0.124788	0.244313	2.743071	0.201178	0.140489	2.546982	0.079277	1.434324	0.381722	0.593476	1.034977	0.0	0.067731	0.0	0.0	0.0	0.488455	0.0	10.770623	0.344724	1.117062	0.0	0.690341	0.0	0.0	26.404786	7.70911	0.0	9.419644	1.414071	0.0	0.0	1.136949	0.944424	0.824744	0.0	7.525795	0.56512	2.0361	0.256507	0.14502	1.315509	0.15407	0.392255	0.0	0.0	0.443055	0.0	25.525152
s_PL_3_26	21.8078395	26.952136	35.234977	38.667551	3.483313	4.019912	30.497382	5.3976135	0.41407	7.76702	11.4636735	0.299974	4.205779	2.849078	6.306747	4.468818	35.5156015	0.280649	0.362681	9.464564	0.366215	0.436239	5.572952	4.626161	7.453156	32.95843	0.840335	21.400676	15.880056	121.612833	11.902522	18.8702045	43.587781	0.262878	1.11831	1.177972	2.335372	1.306806	0.541476	1.0072	7.936757	22.680523	0.238347	0.327508	2.076178	0.3978475	1.09206	3.330446	2.649558	10.9509	7.472981	0.727946	3.139804	0.390409	12.975156	0.321919	0.324152	12.767968	6.238487	15.4991655	17.464462	8.280555	9.578261	20.195929	9.775222	0.273487
s_SUB_2_2	59.274398	2.893124	13.101645	2.5628215	15.194808	12.066396	3.199763	1.563826	8.343457	12.058205000000001	16.476362	3.3756174999999997	2.032132	3.180993	7.35576	10.412304	3.861001	4.483317	11.028747	9.764541	7.7327765	9.499879	6.288522	4.734554	6.457321	4.112105	17.427595	5.162997	11.150936	1.109292	14.845776	2.059653	1.399652	4.14503	5.995192	22.229727	13.4123025	11.167752	3.6846775	9.047563	5.7822175	5.503704	11.851224	3.953213	2.278145	7.542326	4.762432	9.91454	4.538501	19.192731	5.635266	3.066231	4.463785	6.075852	4.365884	2.2681139999999997	10.2939945	4.174158	14.134708	9.796296	15.682894	7.550569	5.158084	4.9472385	2.499741	8.73342
s_PL_21_16	4.378623	4.0310845	1.666415	5.475865	4.577185	7.137953	4.194716	4.837515	8.512937	12.414347	14.027731	17.407242	13.18756	4.094458	14.516069	7.536101	9.256511	3.953627	6.96588	15.66669	4.863644	6.656767	13.695878	9.5283295	5.177408	2.93497	12.760197	8.828497	1.542048	0.76441	0.550528	1.247418	1.828986	19.975576	5.888345	11.119032	9.60631	7.505558	6.225091	5.718106	7.118378	2.827152	12.105332	9.806664	5.0604	13.308189	9.936151	5.396301	6.730605	9.655461	13.696963	9.205489	6.753208	15.907852	55.097349	5.121971	5.304504	9.697576	9.331299	8.152455	9.907135	10.829884	4.987871	5.727591	5.267352	18.62403
s_PL_4_2	11.186233	5.145739	7.062568	19.286441	8.793229	18.675211	9.696285	3.698652	5.755523	11.809809	29.721285	14.075474	39.448652	2.71012	47.822747	141.925674	18.493105	2.210524	4.632706	23.060254	2.841916	3.345834	8.347538	16.834452	87.646546	69.329217	90.58622	25.549411	2.748014	13.999051	3.467892	3.855685	4.671782	7.766918	3.393824	11.910081	8.127376	6.214157	7.479219	4.796753	3.895454	5.457508	15.684211	13.351452	7.381541	16.624093	6.249045	3.550484	2.715324	52.939157	13.5755	13.37514	4.836152	18.884019	11.691275	4.722623	3.667235	9.128246	24.142651	30.396789	20.871794	23.237044	10.943552	8.410563	5.914708	16.029173
s_PL_22_2	0.492292	0.363221	0.428726	0.300915	0.56304	0.661997	0.592172	1.67188	1.471344	0.535739	0.47837	6.082061	0.736335	0.78991	0.504049	0.570776	0.497499	0.64637	1.049586	0.547022	0.717057	0.760221	0.495844	0.789742	0.42762	0.588945	0.465956	0.251424	0.294663	0.212528	0.297079	0.173043	0.196263	4.967267	0.884842	0.677076	0.980445	0.96012	2.095957	0.798672	1.30378	0.991939	1.208791	2.878182	2.008779	8.319704	1.677802	1.074066	0.602244	0.450058	0.662652	8.891495	1.124977	1.684354	0.675743	239.5296525	0.870392	0.588922	0.659615	0.50035	0.584587	0.717814	0.423361	0.722225	1.270118	1.136927
s_PL_3_17	4.967312	9.690494	6.974564	13.194015	1.848509	2.99896	2.49188	2.645303	1.805632	3.05598	4.219194	1.546477	1.251628	1.391233	2.742366	2.371186	8.792046	1.014609	1.443639	2.616822	1.133806	1.383347	1.288154	1.16501	1.655557	4.083472	1.513141	2.378421	3.178859	16.667455	1.110596	5.021393	5.227676	2.193783	1.367924	1.778134	1.899003	1.767107	2.954759	1.336311	2.206781	2.803426	1.979036	2.76417	2.339331	2.869076	1.877062	2.44216	1.422829	2.269098	2.67896	2.199042	2.123409	2.390259	1.723102	0.624787	1.210728	2.596048	2.694613	4.805999	4.411702	5.270718	2.619537	3.791463	2.530908	1.466196
s_SUR_22_1	2.667944	1.218239	1.254286	1.368947	2.3804125000000003	3.333098	1.547351	2.847504	6.453636	3.202716	3.286273	46.777381	1.411178	2.254386	3.131786	4.001352	1.313908	3.116872	5.3789655	4.235777000000001	3.80876	3.481679	2.626764	1.85954	2.473959	1.830914	2.670204	2.370882	1.018331	0.400808	0.298575	0.439952	0.395561	67.268004	4.091452	5.830550000000001	5.321646	4.789524	3.625218	4.230871	4.619871	1.904246	6.999326	15.871596	5.885077	11.504203	10.002215	3.673792	2.774511	4.307728	2.021076	21.096925	4.779656	4.706302	3.070649	2.869314	3.977547	2.833435	4.128223	3.207668	3.407745	1.786582	2.745576	1.780471	19.2649	9.8641735
s_SUR_17_2	3.074026	1.344264	1.745425	1.640817	2.753318	3.718824	2.271476	5.18383	14.392558	4.742327	3.735904	12.694954	2.719209	10.239351	3.77189	3.097656	1.189659	20.72922	13.031333	3.947317	24.552953	31.255441	2.781775	1.066542	2.948423	3.057587	2.528616	2.174709	3.913297	0.533383	0.474119	1.1149	0.757988	16.080098	24.681874	5.533343	50.597416	11.225226	4.775721	33.043685	7.009477	3.419674	9.859237	6.516599	5.523276	4.876296	19.337142	23.446341	26.201466	4.088558	1.941185	6.344416	27.873427	6.310586	2.526853	1.695508	34.381933	3.781675	3.363856	4.746617	4.488531	1.832113	2.81241	2.394907	2.72001	11.472084
s_PL_17_18	59.990057	5.882493	40.68484	12.387993	25.545282	15.064153	6.21399	17.592913	13.65811	18.260284	68.136225	10.400266	7.474627	8.084959	60.309403	16.051922	7.518172	8.37247	13.108209	28.641546	9.379987	11.867509	16.616833	5.652062	13.851783	31.909627	17.828912	7.393681	14.281794	8.464718	13.080752	12.864094	6.619106	16.370267	8.286561	11.886714	12.274135	14.618253	15.02548	11.405248	17.768944	10.526579	11.275965	15.65511	15.998438	15.825878	13.203941	25.744486	10.150489	26.860785	25.42429	11.277562	13.358693	15.135468	4.762442	7.753588	15.158876	8.132868	25.082194	19.346569	22.687051	7.103227	17.8140485	9.810616	8.65207	7.938223
s_SUB_13_5	0.7436455	69.264452	2.18138	30.010718	3.117557	5.291849	1.710244	1.293507	0.652867	6.920763	2.872532	0.733704	7.443907	1.277983	1.35543	0.890184	24.339541	0.390664	0.557474	2.810918	0.481753	0.593227	1.044007	1.507381	0.460397	2.745514	1.665894	1.058954	1.144387	25.987637499999998	0.145322	3.351172	3.002065	0.811048	0.716873	0.802736	0.903529	1.0398174999999998	1.200539	0.709337	3.262331	1.7684635	0.532074	1.013893	1.102728	0.792329	0.797487	0.692514	1.158539	2.8107175	18.632194499999997	0.696674	0.676447	0.580162	0.943656	0.0	0.334834	6.22561	2.045895	7.013907	14.05757	10.555245	3.654477	40.922983	1.873683	0.608866
s_PL_6_29	5.624777	0.359345	5.224136	4.044472	0.0	3.133631	0.0	0.0	0.0	0.0	0.93767	0.0	2.300389	0.0	0.0	0.0	1.29965	0.0	0.0	0.468261	0.0	0.0	0.0	0.0	0.0	1.35456	1.519933	21.716551	2.878624	5.119699	7.704435	5.204163	2.6749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.354248	0.0	0.0	0.0	0.0	0.078253	0.0	0.0	0.0	0.0	0.0	0.265936	0.0	0.0	0.0	0.0	0.0
s_PL_2_10	0.0	0.0	0.201711	2.1921150000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5724365	0.6223525	0.0	0.0	0.0	0.0	0.0	2.428358	0.142647	0.0	0.0	0.0	0.0	0.285194	0.514012	21.081758	0.358948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.481391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s_SUB_20_4	3.45093	2.6480445	2.497119	1.935957	81.203781	21.630359	5.13505	7.564315	20.126775000000002	25.956298	25.927296	9.3222	17.128995	7.415661	9.318498	15.923844	8.131209	11.3852815	21.495763500000002	7.320913	15.605734	15.303105	20.445794	4.956582	9.948335	11.06197	8.4412275	3.7209	1.853715	3.5775175	2.015199	7.084692	6.717747	13.4190985	14.593854	25.199168	14.735273	12.539696	14.412866	16.362305	12.480862	4.922098	73.501712	24.690958	9.32742	35.986753	11.136966	7.643598	5.073835	1.970651	26.282993	11.140676	9.8469	34.239884	4.6288605	13.655618	10.8120585	3.380408	46.9844655	6.828035	4.791679	10.363687	6.736089	5.975064	4.428046	14.482353
s_SUB_3_24	2.504681	17.383099	5.220795	2.949187	0.873489	1.041396	2.834821	1.079584	0.0	5.061627	2.210695	0.0	0.510049	2.541242	0.662605	0.321852	2.558866	0.112046	0.233796	1.374692	0.12938	0.496545	3.09985	0.447238	0.773418	1.498911	0.091047	0.831724	2.575532	3.92235	0.439319	1.903921	1.123974	0.0	0.389071	0.301787	0.848733	0.856451	0.96974	0.662917	5.583839	2.542386	0.0	0.0	3.979587	0.0	0.0	2.186297	1.645566	0.93102	2.155013	0.0	2.127664	0.0	0.718154	0.0	0.202014	2.719454	0.780668	4.216963	5.978117	5.58209	1.976533	6.483951	5.371934	0.0
s_SUB_6_13	4.843753	2.208013	10.000059	21.787765	1.717511	0.979994	1.072614	2.551355	1.23578	1.964918	2.330418	1.374936	0.537345	0.700766	0.557568	0.668012	1.119594	0.530168	0.802889	0.728194	0.660695	0.618105	0.628562	0.620914	0.624756	1.398047	0.695562	5.352336	11.810439	6.011158	0.72651	5.093956	8.085842	1.730595	0.62642	0.735201	0.868353	0.872272	1.239678	0.650218	1.188794	1.877321	1.024264	1.151801	2.65746	1.217702	2.119946	1.219431	0.881267	1.191274	0.632598	1.417154	0.943238	0.890744	0.977097	0.531673	0.69011	1.613037	0.956723	1.016545	1.542631	1.353546	0.75972	1.002961	2.290643	1.574694
s_PL_5_6	6.357672	1.510815	4.377076	14.211027	0.826859	3.163817	4.753846	0.97036	0.631542	1.008573	3.680092	0.823252	4.445485	0.407652	6.87962	9.955718	9.715376	0.303625	0.441018	3.33467	0.311259	0.4661	10.2249415	0.653939	18.67392	25.332899	1.092125	46.022739	40.357089	15.669338	4.832408	11.34306	29.80405	0.943119	0.495477	0.466567	0.649433	0.625256	0.862059	0.458674	0.683754	1.287431	0.621205	0.786345	0.872006	0.903843	0.891802	0.645005	0.4090745	15.237246	2.575344	1.623944	0.834967	4.00771	59.730337000000006	0.331564	0.319942	5.828865	1.874055	12.37795	6.282524	4.443756	3.013191	1.729163	1.105006	0.8273145
s_PL_21_6	0.0	0.0	0.0	0.0	0.0	0.0	0.2236035	0.0	0.0	0.158977	0.0	0.0	6.918998	0.0	0.0	0.088035	0.344239	0.0	0.0	0.0	0.138527	0.0	0.0	3.240069	0.0	0.0	0.0	0.254913	0.0	0.0	0.157679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098462	0.0	0.0	0.067836	0.0	0.0	0.0	0.405685	0.0	0.099159	21.609543	4.246002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099255	0.0
